kind	context	id	count	subjects
qid	statement_value	Q553	1	1
qid	statement_value	Q55315265	1	1
qid	statement_value	Q5531654	1	1
qid	statement_value	Q5532664	1	1
qid	statement_value	Q55336315	1	1
qid	statement_value	Q55372	1	1
qid	statement_value	Q554388	1	1
qid	statement_value	Q554774	1	1
qid	statement_value	Q55488	3	3
qid	statement_value	Q5551966	1	1
qid	statement_value	Q55557062	2	2
qid	statement_value	Q555631	1	1
qid	statement_value	Q555853	1	1
qid	statement_value	Q555882	5	5
qid	statement_value	Q556	3	3
qid	statement_value	Q55608176	1	1
qid	statement_value	Q556186	1	1
qid	statement_value	Q55631411	1	1
qid	statement_value	Q55653	1	1
qid	statement_value	Q55698471	2	2
qid	statement_value	Q55698475	1	1
qid	statement_value	Q557051	1	1
qid	statement_value	Q55719239	3	3
qid	statement_value	Q557685	1	1
qid	statement_value	Q557945	1	1
qid	statement_value	Q558066	1	1
qid	statement_value	Q55806838	1	1
qid	statement_value	Q55810	1	1
qid	statement_value	Q55813	1	1
qid	statement_value	Q55818	3	3
qid	statement_value	Q558625	1	1
qid	statement_value	Q55869134	1	1
qid	statement_value	Q55880370	1	1
qid	statement_value	Q559045	2	2
qid	statement_value	Q55919789	1	1
qid	statement_value	Q55935272	1	1
qid	statement_value	Q55946519	1	1
qid	statement_value	Q55947977	1	1
qid	statement_value	Q55978898	2	2
qid	statement_value	Q560	1	1
qid	statement_value	Q56010	1	1
qid	statement_value	Q56013	1	1
qid	statement_value	Q56022	2	2
qid	statement_value	Q56025	1	1
qid	statement_value	Q56026869	1	1
qid	statement_value	Q56036	1	1
qid	statement_value	Q560361	1	1
qid	statement_value	Q56042940	1	1
qid	statement_value	Q56043447	1	1
qid	statement_value	Q56055236	1	1
qid	statement_value	Q560570	1	1
qid	statement_value	Q56071807	1	1
qid	statement_value	Q56091033	1	1
qid	statement_value	Q5610543	1	1
qid	statement_value	Q561071	1	1
qid	statement_value	Q5610983	1	1
qid	statement_value	Q56119332	1	1
qid	statement_value	Q561431	1	1
qid	statement_value	Q56155	1	1
qid	statement_value	Q561904	1	1
qid	statement_value	Q562061	1	1
qid	statement_value	Q5621421	1	1
qid	statement_value	Q562166	1	1
qid	statement_value	Q5622	1	1
qid	statement_value	Q56229027	1	1
qid	statement_value	Q56239758	1	1
qid	statement_value	Q56245086	1	1
qid	statement_value	Q56274009	3	3
qid	statement_value	Q56275020	1	1
qid	statement_value	Q56296527	1	1
qid	statement_value	Q56296532	1	1
qid	statement_value	Q56296564	1	1
qid	statement_value	Q56296569	1	1
qid	statement_value	Q56296627	1	1
qid	statement_value	Q56296706	1	1
qid	statement_value	Q56296786	1	1
qid	statement_value	Q56296830	1	1
qid	statement_value	Q56296837	1	1
qid	statement_value	Q56297555	1	1
qid	statement_value	Q56297636	1	1
qid	statement_value	Q56297654	1	1
qid	statement_value	Q56298363	1	1
qid	statement_value	Q56298508	1	1
qid	statement_value	Q56298895	1	1
qid	statement_value	Q56299172	1	1
qid	statement_value	Q56299530	1	1
qid	statement_value	Q56312891	1	1
qid	statement_value	Q56313250	1	1
qid	statement_value	Q56324271	1	1
qid	statement_value	Q5633421	1	1
qid	statement_value	Q5633897	1	1
qid	statement_value	Q56345406	1	1
qid	statement_value	Q563500	1	1
qid	statement_value	Q56351075	1	1
qid	statement_value	Q56353377	1	1
qid	statement_value	Q5636358	1	1
qid	statement_value	Q5637247	1	1
qid	statement_value	Q563787	2	2
qid	statement_value	Q5638	3	3
qid	statement_value	Q5638464	1	1
qid	statement_value	Q5639	1	1
qid	statement_value	Q5639312	1	1
qid	statement_value	Q564	1	1
qid	statement_value	Q56402798	1	1
qid	statement_value	Q56404522	1	1
qid	statement_value	Q564334	1	1
qid	statement_value	Q56448845	1	1
qid	statement_value	Q56463	1	1
qid	statement_value	Q564684	1	1
qid	statement_value	Q56475664	1	1
qid	statement_value	Q56486129	1	1
qid	statement_value	Q5649223	1	1
qid	statement_value	Q56512863	1	1
qid	statement_value	Q56557627	1	1
qid	statement_value	Q56572789	1	1
qid	statement_value	Q565858	1	1
qid	statement_value	Q56604441	1	1
qid	statement_value	Q56604605	1	1
qid	statement_value	Q566131	1	1
qid	statement_value	Q56648173	1	1
qid	statement_value	Q56676227	1	1
qid	statement_value	Q56681885	1	1
qid	statement_value	Q56682890	2	2
qid	statement_value	Q566889	1	1
qid	statement_value	Q567303	1	1
qid	statement_value	Q56736939	1	1
qid	statement_value	Q56741	1	1
qid	statement_value	Q5674297	1	1
qid	statement_value	Q567549	1	1
qid	statement_value	Q567552	1	1
qid	statement_value	Q567553	1	1
qid	statement_value	Q567555	1	1
qid	statement_value	Q567560	1	1
qid	statement_value	Q567586	1	1
qid	statement_value	Q567688	1	1
qid	statement_value	Q567696	1	1
qid	statement_value	Q568	1	1
qid	statement_value	Q568192	1	1
qid	statement_value	Q568285	2	2
qid	statement_value	Q568469	1	1
qid	statement_value	Q568605	1	1
qid	statement_value	Q568678	1	1
qid	statement_value	Q568682	1	1
qid	statement_value	Q56876983	1	1
qid	statement_value	Q56882984	1	1
qid	statement_value	Q56884373	1	1
qid	statement_value	Q568954	1	1
qid	statement_value	Q569	1	1
qid	statement_value	Q569410	1	1
qid	statement_value	Q5697103	1	1
qid	statement_value	Q569965	1	1
qid	statement_value	Q570	1	1
qid	statement_value	Q570018	1	1
qid	statement_value	Q570116	1	1
qid	statement_value	Q570364	1	1
qid	statement_value	Q570597	1	1
qid	statement_value	Q570623	1	1
qid	statement_value	Q570714	1	1
qid	statement_value	Q5707594	1	1
qid	statement_value	Q570871	3	3
qid	statement_value	Q571	2	2
qid	statement_value	Q571251	2	2
qid	statement_value	Q57145	1	1
qid	statement_value	Q571571	3	3
qid	statement_value	Q571587	1	1
qid	statement_value	Q5716684	2	2
qid	statement_value	Q57191389	1	1
qid	statement_value	Q57196790	2	2
qid	statement_value	Q57199527	3	3
qid	statement_value	Q57216	1	1
qid	statement_value	Q57223	2	2
qid	statement_value	Q572267	1	1
qid	statement_value	Q57260825	1	1
qid	statement_value	Q5726355	1	1
qid	statement_value	Q57263560	4	4
qid	statement_value	Q5726634	1	1
qid	statement_value	Q572700	1	1
qid	statement_value	Q57271473	1	1
qid	statement_value	Q572824	1	1
qid	statement_value	Q5728362	1	1
qid	statement_value	Q573	1	1
qid	statement_value	Q57305	1	1
qid	statement_value	Q57312630	1	1
qid	statement_value	Q57328174	1	1
qid	statement_value	Q573344	1	1
qid	statement_value	Q57354899	1	1
qid	statement_value	Q573766	1	1
qid	statement_value	Q57385855	1	1
qid	statement_value	Q573863	2	2
qid	statement_value	Q573970	1	1
qid	statement_value	Q573994	1	1
qid	statement_value	Q574	2	2
qid	statement_value	Q5741069	1	1
qid	statement_value	Q5742644	1	1
qid	statement_value	Q574282	1	1
qid	statement_value	Q574360	1	1
qid	statement_value	Q574433	1	1
qid	statement_value	Q57445378	1	1
qid	statement_value	Q574578	1	1
qid	statement_value	Q574638	1	1
qid	statement_value	Q574922	1	1
qid	statement_value	Q57495609	19	19
qid	statement_value	Q57498347	1	1
qid	statement_value	Q575	1	1
qid	statement_value	Q575625	1	1
qid	statement_value	Q575759	1	1
qid	statement_value	Q575970	1	1
qid	statement_value	Q57598	1	1
qid	statement_value	Q57607	1	1
qid	statement_value	Q57655614	1	1
qid	statement_value	Q57656942	1	1
qid	statement_value	Q5767753	1	1
qid	statement_value	Q577	1	1
qid	statement_value	Q577011	1	1
qid	statement_value	Q57726720	1	1
qid	statement_value	Q57743	1	1
qid	statement_value	Q577586	1	1
qid	statement_value	Q577714	1	1
qid	statement_value	Q57774188	1	1
qid	statement_value	Q577947	2	2
qid	statement_value	Q578	1	1
qid	statement_value	Q5780518	1	1
qid	statement_value	Q5780945	1	1
qid	statement_value	Q578109	1	1
qid	statement_value	Q57817980	1	1
qid	statement_value	Q57821	1	1
qid	statement_value	Q578307	1	1
qid	statement_value	Q57831	1	1
qid	statement_value	Q578372	1	1
qid	statement_value	Q5783893	1	1
qid	statement_value	Q5784097	1	1
qid	statement_value	Q5785	2	2
qid	statement_value	Q579021	1	1
qid	statement_value	Q57920413	1	1
qid	statement_value	Q5793767	1	1
qid	statement_value	Q579772	1	1
qid	statement_value	Q58	4	4
qid	statement_value	Q58004721	1	1
qid	statement_value	Q58037997	1	1
qid	statement_value	Q580499	1	1
qid	statement_value	Q58093	1	1
qid	statement_value	Q58148	1	1
qid	statement_value	Q58162	1	1
qid	statement_value	Q581817	1	1
qid	statement_value	Q581851	1	1
qid	statement_value	Q582062	1	1
qid	statement_value	Q582102	1	1
qid	statement_value	Q58233068	17	17
qid	statement_value	Q5824490	1	1
qid	statement_value	Q582479	1	1
qid	statement_value	Q582577	1	1
qid	statement_value	Q58265	1	1
qid	statement_value	Q582779	1	1
qid	statement_value	Q582794	1	1
qid	statement_value	Q583271	1	1
qid	statement_value	Q5834964	1	1
qid	statement_value	Q58350993	1	1
qid	statement_value	Q583582	1	1
qid	statement_value	Q58363586	1	1
qid	statement_value	Q584	1	1
qid	statement_value	Q5840	2	2
qid	statement_value	Q584093	1	1
qid	statement_value	Q584135	1	1
qid	statement_value	Q584205	1	1
qid	statement_value	Q584301	1	1
qid	statement_value	Q5845154	1	1
qid	statement_value	Q584571	1	1
qid	statement_value	Q5847	1	1
qid	statement_value	Q5849500	3	3
qid	statement_value	Q5849904	1	1
qid	statement_value	Q585	1	1
qid	statement_value	Q5852	1	1
qid	statement_value	Q5856	1	1
qid	statement_value	Q585959	1	1
qid	statement_value	Q586	2	2
qid	statement_value	Q58621988	1	1
qid	statement_value	Q586651	1	1
qid	statement_value	Q5867051	1	1
qid	statement_value	Q58677	1	1
qid	statement_value	Q5867959	1	1
qid	statement_value	Q58679993	1	1
qid	statement_value	Q58680	2	2
qid	statement_value	Q5869	1	1
qid	statement_value	Q58691134	200	200
qid	statement_value	Q58697	2	2
qid	statement_value	Q587225	1	1
qid	statement_value	Q5873	15	15
qid	statement_value	Q587334	1	1
qid	statement_value	Q58734	3	3
qid	statement_value	Q587465	1	1
qid	statement_value	Q5875	1	1
qid	statement_value	Q58778	1	1
qid	statement_value	Q58795659	1	1
qid	statement_value	Q587972	1	1
qid	statement_value	Q5880	4	4
qid	statement_value	Q58803	1	1
qid	statement_value	Q5881191	1	1
qid	statement_value	Q58837291	1	1
qid	statement_value	Q5887	1	1
qid	statement_value	Q58893412	2	2
qid	statement_value	Q589	3	3
qid	statement_value	Q58903	1	1
qid	statement_value	Q5891	2	2
qid	statement_value	Q58917	2	2
qid	statement_value	Q589298	4	4
qid	statement_value	Q58952	1	1
qid	statement_value	Q58959	1	1
qid	statement_value	Q58964	2	2
qid	statement_value	Q59057226	1	1
qid	statement_value	Q590870	2	2
qid	statement_value	Q591250	1	1
qid	statement_value	Q5915321	1	1
qid	statement_value	Q5915560	1	1
qid	statement_value	Q5915917	1	1
qid	statement_value	Q5916	8	8
qid	statement_value	Q591615	1	1
qid	statement_value	Q591644	1	1
qid	statement_value	Q59170	1	1
qid	statement_value	Q59172	1	1
qid	statement_value	Q592	2	2
qid	statement_value	Q59221146	1	1
qid	statement_value	Q59243176	1	1
qid	statement_value	Q592442	1	1
qid	statement_value	Q59247542	1	1
qid	statement_value	Q59284585	1	1
qid	statement_value	Q592996	1	1
qid	statement_value	Q593011	1	1
qid	statement_value	Q593132	1	1
qid	statement_value	Q59344320	1	1
qid	statement_value	Q5935823	1	1
qid	statement_value	Q593644	2	2
qid	statement_value	Q593676	1	1
qid	statement_value	Q593682	1	1
qid	statement_value	Q593744	1	1
qid	statement_value	Q593966	1	1
qid	statement_value	Q595094	3	3
qid	statement_value	Q595170	1	1
qid	statement_value	Q59541	1	1
qid	statement_value	Q59555084	1	1
qid	statement_value	Q59564056	1	1
qid	statement_value	Q595658	1	1
qid	statement_value	Q595703	1	1
qid	statement_value	Q595713	1	1
qid	statement_value	Q595871	2	2
qid	statement_value	Q596033	1	1
qid	statement_value	Q5960345	1	1
qid	statement_value	Q596044	1	1
qid	statement_value	Q596321	1	1
qid	statement_value	Q59659860	1	1
qid	statement_value	Q59668787	1	1
qid	statement_value	Q59677	1	1
qid	statement_value	Q597	1	1
qid	statement_value	Q5972793	3	3
qid	statement_value	Q59779164	1	1
qid	statement_value	Q5978719	1	1
qid	statement_value	Q59817493	1	1
qid	statement_value	Q59822694	1	1
qid	statement_value	Q59835149	1	1
qid	statement_value	Q59864995	1	1
qid	statement_value	Q59908	1	1
qid	statement_value	Q5992509	2	2
qid	statement_value	Q599312	1	1
qid	statement_value	Q59938438	1	1
qid	statement_value	Q5994	2	2
qid	statement_value	Q5996900	2	2
qid	statement_value	Q599797	1	1
qid	statement_value	Q5998388	1	1
qid	statement_value	Q599901	1	1
qid	statement_value	Q599999	1	1
qid	statement_value	Q600134	1	1
qid	statement_value	Q600204	1	1
qid	statement_value	Q600236	1	1
qid	statement_value	Q600396	1	1
qid	statement_value	Q600499	12	12
qid	statement_value	Q60054001	1	1
qid	statement_value	Q600571	3	3
qid	statement_value	Q600751	1	1
qid	statement_value	Q60077401	1	1
qid	statement_value	Q600809	1	1
qid	statement_value	Q6010	1	1
qid	statement_value	Q601053	1	1
qid	statement_value	Q601401	2	2
qid	statement_value	Q601660	1	1
qid	statement_value	Q60168	1	1
qid	statement_value	Q60186	1	1
qid	statement_value	Q6021531	1	1
qid	statement_value	Q6021804	1	1
qid	statement_value	Q60227	2	2
qid	statement_value	Q60235	1	1
qid	statement_value	Q602418	1	1
qid	statement_value	Q60242	1	1
qid	statement_value	Q602446	2	2
qid	statement_value	Q60250554	1	1
qid	statement_value	Q6031064	1	1
qid	statement_value	Q6035384	1	1
qid	statement_value	Q603773	3	3
qid	statement_value	Q6040843	1	1
qid	statement_value	Q604276	1	1
qid	statement_value	Q6044645	1	1
qid	statement_value	Q60458657	2	2
qid	statement_value	Q604712	2	2
qid	statement_value	Q604733	1	1
qid	statement_value	Q604973	1	1
qid	statement_value	Q604984	1330	1330
qid	statement_value	Q605035	1	1
qid	statement_value	Q605076	1	1
qid	statement_value	Q605088	1	1
qid	statement_value	Q6051619	1	1
qid	statement_value	Q605384	2	2
qid	statement_value	Q6055890	1	1
qid	statement_value	Q605630	1	1
qid	statement_value	Q605704	1	1
qid	statement_value	Q60617211	1	1
qid	statement_value	Q606196	1	1
qid	statement_value	Q606332	1	1
qid	statement_value	Q606431	1	1
qid	statement_value	Q60655	3594	3594
qid	statement_value	Q60670	1	1
qid	statement_value	Q606777	1	1
qid	statement_value	Q60687737	1	1
qid	statement_value	Q607241	1	1
qid	statement_value	Q60733114	1	1
qid	statement_value	Q607538	2	2
qid	statement_value	Q607600	1	1
qid	statement_value	Q607619	1	1
qid	statement_value	Q60797	1	1
qid	statement_value	Q608	1	1
qid	statement_value	Q60823694	1	1
qid	statement_value	Q608353	2	2
qid	statement_value	Q608441	2	2
qid	statement_value	Q60844538	1	1
qid	statement_value	Q60848614	1	1
qid	statement_value	Q6087062	2	2
qid	statement_value	Q609111	1	1
qid	statement_value	Q6091500	1	1
qid	statement_value	Q60933643	1	1
qid	statement_value	Q609408	1	1
qid	statement_value	Q6095039	1	1
qid	statement_value	Q609507	1	1
qid	statement_value	Q60960	2	2
qid	statement_value	Q609697	2	2
qid	statement_value	Q6097	1	1
qid	statement_value	Q60974984	1	1
qid	statement_value	Q60982402	1	1
qid	statement_value	Q60982747	1	1
qid	statement_value	Q60982950	1	1
qid	statement_value	Q60983064	1	1
qid	statement_value	Q60983231	1	1
qid	statement_value	Q60983330	1	1
qid	statement_value	Q6099	1	1
qid	statement_value	Q60998096	1	1
qid	statement_value	Q60998106	2	2
qid	statement_value	Q61002	1	1
qid	statement_value	Q61022630	1	1
qid	statement_value	Q61037771	5	5
qid	statement_value	Q61046048	1	1
qid	statement_value	Q61046162	1	1
qid	statement_value	Q61048378	2	2
qid	statement_value	Q61054444	1	1
qid	statement_value	Q6105867	1	1
qid	statement_value	Q61061	1	1
qid	statement_value	Q61065	1	1
qid	statement_value	Q61127496	1	1
qid	statement_value	Q6116659	1	1
qid	statement_value	Q611843	2	2
qid	statement_value	Q612139	1	1
qid	statement_value	Q61231	1	1
qid	statement_value	Q6128	1	1
qid	statement_value	Q61285	1	1
qid	statement_value	Q613087	1	1
qid	statement_value	Q613142	1	1
qid	statement_value	Q613252	1	1
qid	statement_value	Q613354	6	6
qid	statement_value	Q6136054	2	2
qid	statement_value	Q61366396	1461	1461
qid	statement_value	Q613707	1	1
qid	statement_value	Q613813	1	1
qid	statement_value	Q6138528	1	1
qid	statement_value	Q614112	1	1
qid	statement_value	Q614278	1	1
qid	statement_value	Q614307	1	1
qid	statement_value	Q614341	1	1
qid	statement_value	Q614467	1	1
qid	statement_value	Q6147194	1	1
qid	statement_value	Q6147804	1	1
qid	statement_value	Q614806	1	1
qid	statement_value	Q61484551	1	1
qid	statement_value	Q6149036	1	1
qid	statement_value	Q61503220	1	1
qid	statement_value	Q61505177	1	1
qid	statement_value	Q615057	2	2
qid	statement_value	Q61509	5	5
qid	statement_value	Q6151352	1	1
qid	statement_value	Q615263	1	1
qid	statement_value	Q615810	1	1
qid	statement_value	Q6160	1	1
qid	statement_value	Q6163881	1	1
qid	statement_value	Q616803	2	2
qid	statement_value	Q617	1	1
qid	statement_value	Q6171655	1	1
qid	statement_value	Q617224	1	1
qid	statement_value	Q61771602	1	1
qid	statement_value	Q618	1	1
qid	statement_value	Q618211	1	1
qid	statement_value	Q618322	1	1
qid	statement_value	Q618345	1	1
qid	statement_value	Q618351	1	1
qid	statement_value	Q618355	1	1
qid	statement_value	Q618389	1	1
qid	statement_value	Q61847	1	1
qid	statement_value	Q618532	2	2
qid	statement_value	Q618536	1	1
qid	statement_value	Q6186	1	1
qid	statement_value	Q618710	1	1
qid	statement_value	Q618760	1	1
qid	statement_value	Q618779	2	2
qid	statement_value	Q61888328	1	1
qid	statement_value	Q62	1	1
qid	statement_value	Q620207	2	2
qid	statement_value	Q62023201	1	1
qid	statement_value	Q620347	1	1
qid	statement_value	Q620573	1	1
qid	statement_value	Q6206	1	1
qid	statement_value	Q620615	1	1
qid	statement_value	Q62069734	1	1
qid	statement_value	Q620920	1	1
qid	statement_value	Q621114	1	1
qid	statement_value	Q621184	2	2
qid	statement_value	Q621206	2	2
qid	statement_value	Q62155	1	1
qid	statement_value	Q621608	1	1
qid	statement_value	Q6221	1	1
qid	statement_value	Q622217	1	1
qid	statement_value	Q6223	1	1
qid	statement_value	Q622360	1	1
qid	statement_value	Q622404	2	2
qid	statement_value	Q622425	1	1
qid	statement_value	Q622508	1	1
qid	statement_value	Q622527	2	2
qid	statement_value	Q622563	1	1
qid	statement_value	Q622601	1	1
qid	statement_value	Q622604	1	1
qid	statement_value	Q622645	1	1
qid	statement_value	Q622821	1	1
qid	statement_value	Q622852	1	1
qid	statement_value	Q623	1	1
qid	statement_value	Q623109	1	1
qid	statement_value	Q623293	1	1
qid	statement_value	Q623306	1	1
qid	statement_value	Q62333423	1	1
qid	statement_value	Q62336322	1	1
qid	statement_value	Q62336352	1	1
qid	statement_value	Q62337274	1	1
qid	statement_value	Q6235	1	1
qid	statement_value	Q623727	1	1
qid	statement_value	Q623742	1	1
qid	statement_value	Q62398912	1	1
qid	statement_value	Q624004	1	1
qid	statement_value	Q624114	1	1
qid	statement_value	Q62447	1	1
qid	statement_value	Q624482	1	1
qid	statement_value	Q6247	1	1
qid	statement_value	Q62474322	2	2
qid	statement_value	Q624896	1	1
qid	statement_value	Q62513167	1	1
qid	statement_value	Q625145	5	5
qid	statement_value	Q625160	1	1
qid	statement_value	Q625298	1	1
qid	statement_value	Q62537812	1	1
qid	statement_value	Q625420	1	1
qid	statement_value	Q625510	1	1
qid	statement_value	Q6256	1	1
qid	statement_value	Q62595564	1	1
qid	statement_value	Q625994	2	2
qid	statement_value	Q62602544	1	1
qid	statement_value	Q626035	1	1
qid	statement_value	Q626268	1	1
qid	statement_value	Q62628047	1	1
qid	statement_value	Q626292	1	1
qid	statement_value	Q626510	1	1
qid	statement_value	Q6266	1	1
qid	statement_value	Q627	2	2
qid	statement_value	Q62706465	1	1
qid	statement_value	Q627153	1	1
qid	statement_value	Q627189	1	1
qid	statement_value	Q627325	1	1
qid	statement_value	Q627329	1	1
qid	statement_value	Q627436	1	1
qid	statement_value	Q627487	1	1
qid	statement_value	Q62760	1	1
qid	statement_value	Q627861	1	1
qid	statement_value	Q627994	1	1
qid	statement_value	Q628	1	1
qid	statement_value	Q628099	1	1
qid	statement_value	Q628179	1	1
qid	statement_value	Q628191	1	1
qid	statement_value	Q628235	1	1
qid	statement_value	Q62832	1	1
qid	statement_value	Q628403	2	2
qid	statement_value	Q628523	2	2
qid	statement_value	Q628538	1	1
qid	statement_value	Q628562	1	1
qid	statement_value	Q628681	1	1
qid	statement_value	Q628764	1	1
qid	statement_value	Q628858	1	1
qid	statement_value	Q628895	1	1
qid	statement_value	Q628939	1	1
qid	statement_value	Q629	2	2
qid	statement_value	Q629029	1	1
qid	statement_value	Q629275	1	1
qid	statement_value	Q629350	1	1
qid	statement_value	Q629413	1	1
qid	statement_value	Q62955	1	1
qid	statement_value	Q629593	1	1
qid	statement_value	Q6298851	1	1
qid	statement_value	Q6300902	1	1
qid	statement_value	Q6301005	1	1
qid	statement_value	Q630830	1	1
qid	statement_value	Q6309581	1	1
qid	statement_value	Q63116	4	4
qid	statement_value	Q631193	1	1
qid	statement_value	Q6313217	1	1
qid	statement_value	Q63139227	1	1
qid	statement_value	Q63139304	1	1
qid	statement_value	Q631425	2	2
qid	statement_value	Q6316865	1	1
qid	statement_value	Q63187424	1	1
qid	statement_value	Q632346	2	2
qid	statement_value	Q63247903	1	1
qid	statement_value	Q63257186	1	1
qid	statement_value	Q632750	1	1
qid	statement_value	Q632842	1	1
qid	statement_value	Q633423	1	1
qid	statement_value	Q63344379	1	1
qid	statement_value	Q63350538	1	1
qid	statement_value	Q6337803	1	1
qid	statement_value	Q63387623	1	1
qid	statement_value	Q63387763	1	1
qid	statement_value	Q63387819	1	1
qid	statement_value	Q634	3	3
qid	statement_value	Q634299	1	1
qid	statement_value	Q63438000	1	1
qid	statement_value	Q634449	1	1
qid	statement_value	Q634540	1	1
qid	statement_value	Q635067	1	1
qid	statement_value	Q635545	1	1
qid	statement_value	Q63565252	1	1
qid	statement_value	Q635734	2	2
qid	statement_value	Q635999	1	1
qid	statement_value	Q636009	1	1
qid	statement_value	Q636056	1	1
qid	statement_value	Q636099	1	1
qid	statement_value	Q636109	1	1
qid	statement_value	Q636156	1	1
qid	statement_value	Q636309	1	1
qid	statement_value	Q6368	2	2
qid	statement_value	Q637816	1	1
qid	statement_value	Q637866	1	1
qid	statement_value	Q638	28	28
qid	statement_value	Q638009	1	1
qid	statement_value	Q638105	1	1
qid	statement_value	Q6382371	1	1
qid	statement_value	Q63824713	1	1
qid	statement_value	Q63870920	116	115
qid	statement_value	Q6388	1	1
qid	statement_value	Q639	1	1
qid	statement_value	Q63917312	1	1
qid	statement_value	Q639374	1	1
qid	statement_value	Q63941258	1	1
qid	statement_value	Q639509	1	1
qid	statement_value	Q639669	1	1
qid	statement_value	Q639686	1	1
qid	statement_value	Q64	10	10
qid	statement_value	Q640047	1	1
qid	statement_value	Q640375	1	1
qid	statement_value	Q640404	1	1
qid	statement_value	Q640461	5	5
qid	statement_value	Q640506	1	1
qid	statement_value	Q641	1	1
qid	statement_value	Q641118	1	1
qid	statement_value	Q641208	1	1
qid	statement_value	Q641226	1	1
qid	statement_value	Q64133	1	1
qid	statement_value	Q641406	1	1
qid	statement_value	Q64149037	1	1
qid	statement_value	Q64166304	1	1
qid	statement_value	Q642659	1	1
qid	statement_value	Q6428674	1	1
qid	statement_value	Q643	1	1
qid	statement_value	Q6430706	1	1
qid	statement_value	Q643327	1	1
qid	statement_value	Q643352	1	1
qid	statement_value	Q643370	1	1
qid	statement_value	Q643419	1	1
qid	statement_value	Q643435	1	1
qid	statement_value	Q64355098	1	1
qid	statement_value	Q64365	1	1
qid	statement_value	Q644099	1	1
qid	statement_value	Q644463	1	1
qid	statement_value	Q6445670	1	1
qid	statement_value	Q644628	1	1
qid	statement_value	Q644636	1	1
qid	statement_value	Q644687	2	2
qid	statement_value	Q64481849	1	1
qid	statement_value	Q64486036	1	1
qid	statement_value	Q644903	1	1
qid	statement_value	Q645011	1	1
qid	statement_value	Q645178	1	1
qid	statement_value	Q6452087	1	1
qid	statement_value	Q64521777	1	1
qid	statement_value	Q645260	1	1
qid	statement_value	Q6452715	2	2
qid	statement_value	Q6453151	1	1
qid	statement_value	Q6453233	1	1
qid	statement_value	Q6456916	1	1
qid	statement_value	Q64576680	1	1
qid	statement_value	Q645858	1	1
qid	statement_value	Q645919	1	1
qid	statement_value	Q646	1	1
qid	statement_value	Q646051	1	1
qid	statement_value	Q6460735	4	4
qid	statement_value	Q646740	1	1
qid	statement_value	Q64689000	1	1
qid	statement_value	Q646964	1	1
qid	statement_value	Q647	1	1
qid	statement_value	Q64767588	1	1
qid	statement_value	Q6481228	1	1
qid	statement_value	Q648224	1	1
qid	statement_value	Q64826646	1	1
qid	statement_value	Q648470	1	1
qid	statement_value	Q6485344	1	1
qid	statement_value	Q649	2	2
qid	statement_value	Q649022	1	1
qid	statement_value	Q649066	1	1
qid	statement_value	Q649134	1	1
qid	statement_value	Q6491450	1	1
qid	statement_value	Q649355	1	1
qid	statement_value	Q6495575	1	1
qid	statement_value	Q6497044	2	2
qid	statement_value	Q649717	1	1
qid	statement_value	Q6497253	1	1
qid	statement_value	Q6497384	2	2
qid	statement_value	Q6497468	3	3
qid	statement_value	Q6497812	1	1
qid	statement_value	Q6498663	1	1
qid	statement_value	Q6498684	2	2
qid	statement_value	Q650	1	1
qid	statement_value	Q6500	1	1
qid	statement_value	Q650031	1	1
qid	statement_value	Q650051	2	2
qid	statement_value	Q6500733	1	1
qid	statement_value	Q65007448	1	1
qid	statement_value	Q6500754	1	1
qid	statement_value	Q6500773	1	1
qid	statement_value	Q6501235	1	1
qid	statement_value	Q6501338	1	1
qid	statement_value	Q6501349	1	1
qid	statement_value	Q6501749	1	1
qid	statement_value	Q6501890	1	1
qid	statement_value	Q6502171	1	1
qid	statement_value	Q6502423	1	1
qid	statement_value	Q650250	1	1
qid	statement_value	Q650324	1	1
qid	statement_value	Q650401	1	1
qid	statement_value	Q650459	1	1
qid	statement_value	Q650570	1	1
qid	statement_value	Q650636	1	1
qid	statement_value	Q650711	2	2
qid	statement_value	Q650736	1	1
qid	statement_value	Q650770	2	2
qid	statement_value	Q65088609	1	1
qid	statement_value	Q651073	1	1
qid	statement_value	Q651095	3	3
qid	statement_value	Q651483	1	1
qid	statement_value	Q651658	1	1
qid	statement_value	Q6517513	1	1
qid	statement_value	Q652	1	1
qid	statement_value	Q6520325	1	1
qid	statement_value	Q65208402	1	1
qid	statement_value	Q652122	1	1
qid	statement_value	Q65226986	1	1
qid	statement_value	Q652289	1	1
qid	statement_value	Q652297	1	1
qid	statement_value	Q65234429	1	1
qid	statement_value	Q65240345	1	1
qid	statement_value	Q65244366	1	1
qid	statement_value	Q65244368	1	1
qid	statement_value	Q65246703	1	1
qid	statement_value	Q6526	1	1
qid	statement_value	Q65279776	1	1
qid	statement_value	Q652985	1	1
qid	statement_value	Q653122	1	1
qid	statement_value	Q653260	1	1
qid	statement_value	Q65331865	1	1
qid	statement_value	Q653347	2	2
qid	statement_value	Q6533545	1	1
qid	statement_value	Q6535309	1	1
qid	statement_value	Q6537379	3	3
qid	statement_value	Q653848	1	1
qid	statement_value	Q6538507	1	1
qid	statement_value	Q653916	1	1
qid	statement_value	Q654	1	1
qid	statement_value	Q654019	3	3
qid	statement_value	Q654396	1	1
qid	statement_value	Q654426	1	1
qid	statement_value	Q6545590	5	5
